method,protocol,n_seeds,n_obs,acc_mean,acc_std,bacc_mean,bacc_std,f1_mean,f1_std,auc_mean,auc_std,nll_mean,nll_std,brier_mean,brier_std,ece_mean,ece_std
none_reference,ses-02->ses-04,5,375,0.538550656,0.0016395529741194432,0.5387975786666667,0.0016296478954964198,0.48418856266666666,0.002172408514026559,0.567205536,0.002259496689889042,1.0414415253333333,0.056377007612567795,0.5913074346666667,0.004251807131301393,0.205219224,0.005012953637815793
none_reference,ses-02->ses-05,5,375,0.5294652453333333,0.003385485834313271,0.529060088,0.003647999792851821,0.47440969866666666,0.004370102899679256,0.5497568746666667,0.004538280441095915,1.1371968533333334,0.02863081081693877,0.6087681653333332,0.006290405291501434,0.21163105866666668,0.006682561620188472
none_reference,ses-03->ses-01,5,375,0.5193458053333333,0.007249646128025105,0.5189139146666667,0.006963909863257917,0.4596815386666666,0.006953891366527442,0.5426735866666668,0.005085101408659959,0.9597801413333334,0.0697976876765619,0.5953953253333333,0.01610839265514547,0.1977716506666667,0.015139276223788016
none_reference,ses-03->ses-02,5,375,0.5106305626666666,0.003701559400957835,0.5101546106666667,0.0035243691886964763,0.4643766506666667,0.004257609953960581,0.5196902666666666,0.006629696480791051,0.9898667813333333,0.02228136138822969,0.6024614693333333,0.004210763833629965,0.20203791466666665,0.006639691869806947
none_reference,ses-03->ses-04,5,375,0.5072510053333332,0.007890078208543422,0.5074250266666667,0.0076722538049595005,0.448587192,0.011188488446728064,0.5199762693333334,0.004991331663903534,1.0185241573333335,0.06123084315933039,0.6073731973333334,0.0071552495612246915,0.20419777066666667,0.006021925886653574
none_reference,ses-03->ses-05,5,375,0.5237585279999999,0.003854023211606038,0.5242367653333333,0.004369820815711917,0.4690034586666666,0.0026475756223698532,0.5390533786666667,0.005062573968850965,0.9469653146666668,0.031887349393321225,0.5910289173333333,0.006127086300129719,0.194682136,0.004518062705992666
none_reference,ses-04->ses-01,5,375,0.528308184,0.004621114533765576,0.5276529226666667,0.0049943256902397195,0.46935467200000003,0.0063909123808752605,0.5414215653333333,0.008275137056349935,1.278085232,0.09459020872034826,0.6233705866666666,0.017755187810202765,0.22669851466666663,0.016778886800602112
none_reference,ses-04->ses-02,5,375,0.5477657280000001,0.0045731177630484315,0.5469621893333334,0.0041323254323768046,0.49680059733333337,0.00847593167437787,0.5695836586666667,0.0068317014364302105,1.1713200000000001,0.15131861457163973,0.6025468186666667,0.018170190794274708,0.221443936,0.014126240081030354
none_reference,ses-04->ses-03,5,375,0.5234817599999999,0.004568032906120021,0.5249595626666667,0.004411529919161273,0.4712675973333334,0.006194192400748166,0.5422916986666666,0.005821957164562289,1.3636981173333331,0.116448065982847,0.6466075813333333,0.020348266329551373,0.246087592,0.01691284665191911
none_reference,ses-04->ses-05,5,375,0.5504719786666666,0.0027987799565903065,0.5482952186666668,0.0024228635508125353,0.50126512,0.006731201711491224,0.5724108400000001,0.0036035427899505307,1.09176284,0.060915890033230086,0.5882830906666667,0.013598673193643305,0.20591345066666666,0.011066061267840592
